        NN     FT     ST      E       DCG
No.288: 0.000	 0.000	 0.000	 0.000	 0.202
No.289: 0.000	 0.000	 0.000	 0.000	 0.231
No.290: 0.000	 0.000	 0.000	 0.000	 0.134
No.291: 0.000	 0.000	 0.000	 0.000	 0.167
No.292: 0.000	 0.000	 0.000	 0.000	 0.160
No.293: 0.000	 0.000	 0.000	 0.000	 0.159
No.294: 0.000	 0.000	 0.000	 0.000	 0.192
No.295: 0.000	 0.000	 0.000	 0.000	 0.132
No.296: 0.000	 0.000	 0.000	 0.056	 0.229
No.297: 0.000	 0.000	 0.000	 0.000	 0.182
No.298: 0.000	 0.000	 0.000	 0.000	 0.161
No.299: 0.000	 0.000	 0.000	 0.000	 0.216
No.300: 0.000	 0.000	 0.000	 0.000	 0.159
No.301: 1.000	 0.714	 0.714	 0.256	 0.827
No.302: 0.000	 0.000	 0.000	 0.000	 0.235
No.303: 0.000	 0.429	 0.714	 0.256	 0.560
No.304: 0.000	 0.286	 0.571	 0.256	 0.642
No.305: 0.000	 0.286	 0.429	 0.256	 0.407
No.306: 0.000	 0.000	 0.286	 0.256	 0.350
No.307: 0.000	 0.000	 0.000	 0.000	 0.246
No.308: 0.000	 0.000	 0.000	 0.000	 0.257
No.309: 0.000	 0.286	 0.714	 0.256	 0.560
No.310: 0.000	 0.571	 0.714	 0.256	 0.728
No.311: 1.000	 0.714	 0.714	 0.256	 0.907
No.312: 0.000	 0.429	 0.714	 0.256	 0.685
No.313: 0.000	 0.286	 0.429	 0.256	 0.466
No.314: 0.000	 0.429	 0.714	 0.256	 0.508
No.315: 0.000	 0.286	 0.714	 0.256	 0.450
No.316: 0.000	 0.571	 0.714	 0.256	 0.722
No.317: 1.000	 0.286	 0.429	 0.256	 0.623
No.318: 0.000	 0.000	 0.000	 0.000	 0.228
No.319: 0.000	 0.286	 0.714	 0.256	 0.428
No.320: 0.000	 0.143	 0.429	 0.205	 0.402
No.321: 0.000	 0.000	 0.000	 0.000	 0.199
No.322: 0.000	 0.571	 0.714	 0.256	 0.700
No.323: 0.000	 0.000	 0.000	 0.000	 0.249
No.324: 0.000	 0.000	 0.000	 0.000	 0.248
No.325: 1.000	 0.714	 0.714	 0.256	 0.902
No.326: 1.000	 0.571	 0.714	 0.256	 0.726
No.327: 0.000	 0.000	 0.000	 0.000	 0.251
No.328: 0.000	 0.429	 0.714	 0.359	 0.504
No.329: 0.000	 0.000	 0.000	 0.000	 0.245
No.330: 0.000	 0.000	 0.000	 0.103	 0.286
No.331: 0.000	 0.000	 0.000	 0.000	 0.248
No.332: 0.000	 0.000	 0.000	 0.000	 0.195
No.333: 0.000	 0.286	 0.714	 0.256	 0.430
No.334: 0.000	 0.286	 0.429	 0.256	 0.413
No.335: 0.000	 0.429	 0.714	 0.256	 0.539
No.336: 0.000	 0.000	 0.000	 0.000	 0.234
No.337: 0.000	 0.000	 0.000	 0.000	 0.231
No.338: 0.000	 0.000	 0.000	 0.103	 0.281
No.339: 0.000	 0.286	 0.571	 0.256	 0.442
No.340: 0.000	 0.286	 0.714	 0.256	 0.476
No.341: 0.000	 0.429	 0.429	 0.256	 0.461
No.342: 0.000	 0.143	 0.429	 0.205	 0.369
No.343: 0.000	 0.000	 0.000	 0.051	 0.250
No.344: 0.000	 0.000	 0.143	 0.103	 0.284
No.345: 0.000	 0.714	 0.714	 0.256	 0.735
No.346: 0.000	 0.429	 0.714	 0.256	 0.548
No.347: 0.000	 0.000	 0.000	 0.000	 0.189
No.348: 0.000	 0.000	 0.000	 0.000	 0.230
No.349: 0.000	 0.000	 0.000	 0.000	 0.224
No.350: 0.000	 0.286	 0.714	 0.256	 0.496
No.351: 0.000	 0.000	 0.000	 0.047	 0.287
No.352: 0.000	 0.000	 0.000	 0.000	 0.248
No.353: 0.000	 0.000	 0.000	 0.000	 0.229
No.354: 0.000	 0.000	 0.000	 0.000	 0.221
No.355: 0.000	 0.000	 0.000	 0.000	 0.240
No.356: 1.000	 0.364	 0.364	 0.233	 0.745
No.357: 1.000	 0.091	 0.091	 0.093	 0.436
No.358: 0.000	 0.000	 0.273	 0.186	 0.382
No.359: 0.000	 0.091	 0.091	 0.047	 0.284
No.360: 0.000	 0.000	 0.000	 0.047	 0.273
No.361: 0.000	 0.091	 0.091	 0.093	 0.319
No.362: 0.000	 0.000	 0.182	 0.093	 0.366
No.363: 0.000	 0.091	 0.091	 0.093	 0.325
No.364: 1.000	 0.273	 0.455	 0.233	 0.712
No.365: 0.000	 0.000	 0.091	 0.047	 0.283
No.366: 0.000	 0.091	 0.273	 0.140	 0.365
No.367: 0.000	 0.091	 0.091	 0.093	 0.352
No.368: 0.000	 0.000	 0.000	 0.000	 0.219
No.369: 0.000	 0.273	 0.364	 0.233	 0.492
No.370: 1.000	 0.545	 0.545	 0.326	 0.767
No.371: 0.000	 0.000	 0.273	 0.140	 0.326
No.372: 0.000	 0.000	 0.000	 0.000	 0.228
No.373: 0.000	 0.273	 0.273	 0.186	 0.495
No.374: 0.000	 0.000	 0.000	 0.047	 0.281
No.375: 0.000	 0.000	 0.000	 0.000	 0.250
No.376: 0.000	 0.091	 0.091	 0.047	 0.329
No.377: 1.000	 0.273	 0.364	 0.233	 0.724
No.378: 0.000	 0.091	 0.182	 0.186	 0.384
No.379: 0.000	 0.000	 0.000	 0.000	 0.209
No.380: 0.000	 0.182	 0.182	 0.093	 0.355
No.381: 0.000	 0.091	 0.091	 0.093	 0.323
No.382: 0.000	 0.000	 0.000	 0.000	 0.257
No.383: 1.000	 0.273	 0.364	 0.233	 0.582
No.384: 0.000	 0.000	 0.000	 0.047	 0.277
No.385: 0.000	 0.182	 0.273	 0.140	 0.346
No.386: 0.000	 0.091	 0.182	 0.093	 0.438
No.387: 0.000	 0.182	 0.182	 0.093	 0.350
No.388: 0.000	 0.091	 0.091	 0.047	 0.287
No.389: 1.000	 0.273	 0.273	 0.140	 0.668
No.390: 1.000	 0.364	 0.364	 0.233	 0.745
No.391: 0.000	 0.182	 0.273	 0.186	 0.430
No.392: 1.000	 0.273	 0.364	 0.186	 0.563
No.393: 1.000	 0.364	 0.455	 0.326	 0.802
No.394: 0.000	 0.000	 0.000	 0.047	 0.285
No.395: 0.000	 0.000	 0.000	 0.000	 0.246
No.396: 0.000	 0.182	 0.182	 0.140	 0.458
No.397: 0.000	 0.000	 0.091	 0.047	 0.288
No.398: 0.000	 0.091	 0.455	 0.279	 0.421
No.399: 0.000	 0.182	 0.273	 0.186	 0.413
No.400: 0.000	 0.000	 0.000	 0.000	 0.226
No.401: 0.000	 0.000	 0.000	 0.051	 0.288
No.402: 1.000	 0.714	 1.000	 0.359	 0.830
No.403: 0.000	 0.000	 0.000	 0.000	 0.228
No.404: 1.000	 0.714	 1.000	 0.359	 0.802
No.405: 0.000	 0.000	 0.000	 0.051	 0.293
No.406: 0.000	 0.000	 0.000	 0.000	 0.185
No.407: 0.000	 0.000	 0.000	 0.154	 0.326
No.408: 0.000	 0.000	 0.000	 0.000	 0.193
No.409: 0.000	 0.714	 1.000	 0.359	 0.772
No.410: 1.000	 1.000	 1.000	 0.359	 1.000
No.411: 0.000	 0.000	 0.000	 0.000	 0.180
No.412: 0.000	 0.000	 0.000	 0.000	 0.202
No.413: 1.000	 0.286	 0.286	 0.359	 0.583
No.414: 0.000	 0.143	 0.143	 0.308	 0.377
No.415: 0.000	 0.000	 0.000	 0.000	 0.194
No.416: 0.000	 0.429	 1.000	 0.359	 0.603
No.417: 0.000	 0.000	 0.000	 0.051	 0.232
No.418: 0.000	 0.000	 0.000	 0.000	 0.265
No.419: 0.000	 0.000	 0.000	 0.000	 0.177
No.420: 1.000	 0.286	 0.429	 0.359	 0.606
No.421: 0.000	 0.143	 0.286	 0.154	 0.440
No.422: 0.000	 0.000	 0.000	 0.000	 0.199
No.423: 0.000	 0.571	 1.000	 0.359	 0.658
No.424: 0.000	 0.000	 0.000	 0.000	 0.198
No.425: 0.000	 0.000	 0.000	 0.000	 0.207
No.426: 0.000	 0.000	 0.000	 0.000	 0.235
No.427: 0.000	 0.714	 1.000	 0.359	 0.790
No.428: 0.000	 0.000	 0.000	 0.000	 0.171
No.429: 0.000	 0.143	 0.857	 0.359	 0.545
No.430: 0.000	 0.000	 0.000	 0.103	 0.317
No.431: 0.000	 0.000	 0.000	 0.000	 0.246
No.432: 0.000	 0.000	 0.000	 0.000	 0.177
No.433: 0.000	 0.000	 0.000	 0.000	 0.211
No.434: 0.000	 0.000	 0.000	 0.000	 0.181
No.435: 0.000	 0.143	 0.286	 0.103	 0.425
No.436: 0.000	 0.143	 0.286	 0.103	 0.362
No.437: 0.000	 0.000	 0.000	 0.000	 0.264
No.438: 0.000	 0.000	 0.000	 0.051	 0.294
No.439: 1.000	 0.429	 0.714	 0.359	 0.707
No.440: 1.000	 0.429	 0.857	 0.359	 0.851
No.441: 1.000	 1.000	 1.000	 0.359	 1.000
No.442: 0.000	 0.000	 0.143	 0.308	 0.373
No.443: 0.000	 0.143	 0.143	 0.154	 0.395
No.444: 0.000	 0.000	 0.000	 0.000	 0.222
No.445: 0.000	 0.000	 0.000	 0.000	 0.200
No.446: 0.000	 0.000	 0.000	 0.000	 0.196
No.447: 1.000	 0.571	 0.857	 0.359	 0.719
No.448: 1.000	 0.857	 1.000	 0.359	 0.841
No.449: 0.000	 0.000	 0.000	 0.154	 0.326
No.450: 0.000	 0.000	 0.000	 0.000	 0.204
No.451: 0.000	 0.000	 0.000	 0.000	 0.168
No.452: 0.000	 0.000	 0.000	 0.000	 0.184
No.453: 0.000	 0.000	 0.000	 0.000	 0.161
No.454: 0.000	 0.000	 0.000	 0.000	 0.167
No.455: 0.000	 0.000	 0.000	 0.000	 0.247
No.456: 0.000	 0.000	 0.000	 0.000	 0.176
No.457: 0.000	 0.000	 0.000	 0.000	 0.188
No.458: 0.000	 0.000	 0.000	 0.000	 0.183
No.459: 0.000	 0.000	 0.000	 0.000	 0.168
No.460: 0.000	 0.000	 0.000	 0.000	 0.180
No.461: 0.000	 0.000	 0.000	 0.000	 0.176
No.462: 1.000	 0.286	 0.286	 0.103	 0.624
No.463: 1.000	 0.286	 0.429	 0.205	 0.572
No.464: 0.000	 0.000	 0.000	 0.000	 0.168
No.465: 0.000	 0.000	 0.000	 0.000	 0.173
No.466: 0.000	 0.000	 0.000	 0.000	 0.168
No.467: 0.000	 0.000	 0.000	 0.000	 0.175
No.468: 0.000	 0.000	 0.000	 0.000	 0.169
No.469: 0.000	 0.000	 0.000	 0.000	 0.163
No.470: 0.000	 0.000	 0.000	 0.000	 0.175
No.471: 0.000	 0.000	 0.143	 0.103	 0.289
No.472: 0.000	 0.000	 0.000	 0.000	 0.171
No.473: 0.000	 0.000	 0.000	 0.000	 0.172
No.474: 0.000	 0.000	 0.000	 0.000	 0.188
No.475: 0.000	 0.000	 0.000	 0.000	 0.178
No.476: 0.000	 0.000	 0.000	 0.000	 0.171
No.477: 0.000	 0.000	 0.000	 0.000	 0.179
No.478: 0.000	 0.000	 0.000	 0.000	 0.226
No.479: 0.000	 0.000	 0.000	 0.000	 0.173
