        NN     FT     ST      E       DCG
No.311: 0.000	 0.000	 0.000	 0.000	 0.199
No.312: 0.000	 0.000	 0.000	 0.000	 0.169
No.313: 0.000	 0.000	 0.000	 0.000	 0.228
No.314: 0.000	 0.200	 0.200	 0.216	 0.364
No.315: 0.000	 0.000	 0.000	 0.162	 0.292
No.316: 0.000	 0.000	 0.000	 0.054	 0.235
No.317: 0.000	 0.000	 0.000	 0.108	 0.274
No.318: 0.000	 0.000	 0.000	 0.054	 0.253
No.319: 0.000	 0.000	 0.000	 0.054	 0.222
No.320: 0.000	 0.000	 0.000	 0.000	 0.177
No.321: 0.000	 0.000	 0.000	 0.000	 0.194
No.322: 0.000	 0.000	 0.000	 0.000	 0.213
No.323: 0.000	 0.000	 0.000	 0.000	 0.208
No.324: 0.000	 0.000	 0.000	 0.000	 0.195
No.325: 0.000	 0.000	 0.000	 0.000	 0.193
No.326: 1.000	 0.500	 0.750	 0.300	 0.853
No.327: 0.000	 0.000	 0.250	 0.150	 0.329
No.328: 0.000	 0.000	 0.000	 0.000	 0.196
No.329: 0.000	 0.000	 0.000	 0.000	 0.189
No.330: 0.000	 0.000	 0.000	 0.000	 0.217
No.331: 0.000	 0.000	 0.000	 0.050	 0.221
No.332: 0.000	 0.000	 0.000	 0.000	 0.181
No.333: 0.000	 0.000	 0.000	 0.000	 0.189
No.334: 1.000	 0.500	 0.750	 0.300	 0.845
No.335: 0.000	 0.000	 0.000	 0.000	 0.227
No.336: 0.000	 0.000	 0.000	 0.000	 0.205
No.337: 0.000	 0.000	 0.000	 0.000	 0.184
No.338: 0.000	 0.000	 0.000	 0.000	 0.207
No.339: 0.000	 0.000	 0.000	 0.000	 0.185
No.340: 0.000	 0.125	 0.125	 0.100	 0.304
No.341: 0.000	 0.000	 0.000	 0.000	 0.199
No.342: 0.000	 0.000	 0.000	 0.000	 0.213
No.343: 0.000	 0.000	 0.125	 0.050	 0.248
No.344: 0.000	 0.000	 0.000	 0.000	 0.211
No.345: 0.000	 0.000	 0.000	 0.000	 0.190
No.346: 0.000	 0.000	 0.000	 0.000	 0.198
No.347: 0.000	 0.000	 0.000	 0.000	 0.198
No.348: 0.000	 0.000	 0.000	 0.000	 0.195
No.349: 0.000	 0.000	 0.000	 0.000	 0.190
No.350: 0.000	 0.000	 0.125	 0.100	 0.298
No.351: 0.000	 0.000	 0.000	 0.000	 0.205
No.352: 0.000	 0.000	 0.000	 0.000	 0.220
No.353: 0.000	 0.000	 0.000	 0.000	 0.200
No.354: 0.000	 0.000	 0.000	 0.000	 0.226
No.355: 0.000	 0.000	 0.000	 0.000	 0.193
No.356: 0.000	 0.000	 0.000	 0.000	 0.194
No.357: 0.000	 0.000	 0.000	 0.000	 0.189
No.358: 0.000	 0.125	 0.250	 0.150	 0.330
No.359: 0.000	 0.000	 0.000	 0.000	 0.198
No.360: 0.000	 0.000	 0.000	 0.000	 0.227
No.361: 0.000	 0.000	 0.000	 0.000	 0.206
No.362: 0.000	 0.000	 0.000	 0.000	 0.219
No.363: 0.000	 0.000	 0.000	 0.000	 0.197
No.364: 0.000	 0.000	 0.000	 0.000	 0.189
No.365: 0.000	 0.000	 0.000	 0.000	 0.186
No.366: 0.000	 0.000	 0.000	 0.000	 0.216
No.367: 0.000	 0.000	 0.000	 0.000	 0.187
No.368: 0.000	 0.000	 0.000	 0.000	 0.200
No.369: 0.000	 0.000	 0.000	 0.000	 0.196
No.370: 0.000	 0.125	 0.250	 0.100	 0.339
No.371: 0.000	 0.000	 0.000	 0.000	 0.200
No.372: 0.000	 0.000	 0.000	 0.000	 0.185
No.373: 0.000	 0.000	 0.000	 0.000	 0.204
No.374: 0.000	 0.000	 0.000	 0.000	 0.207
No.375: 0.000	 0.125	 0.125	 0.050	 0.267
No.376: 0.000	 0.000	 0.000	 0.000	 0.208
No.377: 0.000	 0.000	 0.000	 0.000	 0.201
No.378: 0.000	 0.000	 0.000	 0.000	 0.206
No.379: 0.000	 0.000	 0.000	 0.000	 0.208
No.380: 0.000	 0.000	 0.125	 0.050	 0.315
No.381: 0.000	 0.000	 0.000	 0.000	 0.231
No.382: 0.000	 0.000	 0.000	 0.000	 0.187
No.383: 0.000	 0.125	 0.250	 0.100	 0.320
No.384: 0.000	 0.000	 0.125	 0.050	 0.266
No.385: 0.000	 0.250	 0.250	 0.100	 0.474
No.386: 0.000	 0.000	 0.000	 0.000	 0.198
No.387: 0.000	 0.000	 0.000	 0.000	 0.195
No.388: 0.000	 0.000	 0.000	 0.000	 0.194
No.389: 0.000	 0.000	 0.000	 0.000	 0.206
No.390: 0.000	 0.000	 0.000	 0.000	 0.201
No.391: 0.000	 0.000	 0.000	 0.000	 0.220
No.392: 0.000	 0.000	 0.000	 0.100	 0.269
No.393: 0.000	 0.000	 0.000	 0.000	 0.233
No.394: 0.000	 0.000	 0.000	 0.000	 0.200
No.395: 0.000	 0.000	 0.000	 0.000	 0.199
